customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn,has_zero_balance,age_group,tenure_group,inactive_with_one_product,credit_score_band
15660735,581,Spain,Female,31,6,0.0,2,yes,no,188377.21,no,yes,25-34,6-10,no,Fair
15671390,690,Spain,Male,36,10,0.0,2,yes,no,55902.93,no,yes,35-44,6-10,no,Good
15647385,579,Spain,Male,56,4,99340.83,1,no,no,4523.74,yes,no,55-64,3-5,yes,Poor
15739223,688,Spain,Female,24,3,0.0,2,yes,yes,102195.16,no,yes,<25,3-5,no,Good
15631305,599,Spain,Female,28,4,126833.79,2,yes,no,60843.09,yes,no,25-34,3-5,no,Fair
15809263,729,Germany,Male,29,5,109676.52,1,yes,yes,25548.47,no,no,25-34,3-5,no,Good
15640866,718,France,Female,29,3,0.0,1,no,yes,134462.29,no,yes,25-34,3-5,no,Good
15775663,712,Germany,Male,53,6,134729.99,2,yes,yes,132702.64,no,no,45-54,6-10,no,Good
15631800,474,France,Male,37,3,98431.37,1,no,no,75698.44,no,no,35-44,3-5,yes,Poor
15654292,565,Germany,Male,33,8,130368.31,2,yes,no,105642.43,no,no,25-34,6-10,no,Poor
15648320,658,France,Female,31,7,123974.96,1,yes,no,102153.75,no,no,25-34,6-10,yes,Fair
15726747,714,France,Male,63,4,138082.16,1,no,yes,166677.54,no,no,55-64,3-5,no,Good
15694510,725,France,Male,45,1,129855.32,1,no,no,24218.65,no,no,35-44,1-2,yes,Good
15572291,825,France,Male,40,6,132308.22,1,no,no,117122.5,no,no,35-44,6-10,yes,Excellent
15603465,665,Germany,Female,45,5,155447.65,2,yes,no,51871.95,yes,no,35-44,3-5,no,Fair
15685628,670,Spain,Male,35,2,124268.64,2,no,yes,84321.03,no,no,25-34,1-2,no,Fair
15792729,474,Germany,Female,34,9,176311.36,1,yes,no,160213.27,no,no,25-34,6-10,yes,Poor
15767414,591,France,Male,40,2,99886.42,2,yes,yes,88695.19,no,no,35-44,1-2,no,Fair
15568044,508,France,Female,31,7,0.0,2,yes,yes,6123.15,no,yes,25-34,6-10,no,Poor
15751333,695,France,Female,36,2,0.0,2,no,yes,167749.54,no,yes,35-44,1-2,no,Good
15623062,660,Germany,Male,24,5,85089.3,1,yes,yes,71638.0,no,no,<25,3-5,no,Fair
15713621,687,Germany,Male,41,10,134318.21,2,yes,yes,198064.52,no,no,35-44,6-10,no,Good
15670668,658,Germany,Male,29,5,75395.53,2,no,yes,54914.92,no,no,25-34,3-5,no,Fair
15750638,705,Germany,Female,33,5,116765.7,1,no,no,190659.17,yes,no,25-34,3-5,yes,Good
15747878,739,Spain,Male,60,4,0.0,1,yes,yes,51637.67,no,yes,55-64,3-5,no,Good
15726796,844,France,Male,38,7,111501.66,1,yes,yes,119333.38,no,no,35-44,6-10,no,Excellent
15754952,602,Germany,Female,48,7,76595.08,2,no,no,127095.14,no,no,45-54,6-10,no,Fair
15652192,759,France,Female,33,9,160541.36,2,no,no,93541.14,no,no,25-34,6-10,no,Very Good
15681924,747,Germany,Male,38,2,129728.6,1,yes,no,89289.54,no,no,35-44,1-2,yes,Very Good
15763544,673,France,Male,47,1,0.0,2,no,no,108762.16,no,yes,45-54,1-2,no,Good
15764431,671,Spain,Female,34,5,130929.02,4,yes,yes,28238.25,yes,no,25-34,3-5,no,Good
15684010,640,Germany,Female,74,2,116800.25,1,yes,yes,34130.43,no,no,65+,1-2,no,Fair
15648881,581,Germany,Male,40,0,101016.53,1,no,yes,7926.35,yes,no,35-44,0,no,Fair
15733303,630,France,Male,67,5,0.0,2,yes,yes,27330.27,no,yes,65+,3-5,no,Fair
15643294,703,France,Female,33,8,190566.65,1,yes,yes,79997.14,no,no,25-34,6-10,no,Good
15749905,698,Spain,Female,47,6,0.0,1,yes,no,50213.81,yes,yes,45-54,6-10,yes,Good
15625175,742,Germany,Female,43,6,97067.69,1,no,yes,60920.03,yes,no,35-44,6-10,no,Very Good
15643967,652,France,Female,37,4,92208.54,1,no,yes,197699.8,yes,no,35-44,3-5,no,Fair
15578251,644,France,Male,37,2,186347.97,2,yes,no,92809.73,no,no,35-44,1-2,no,Fair
15772573,735,Spain,Male,55,2,103176.62,1,no,yes,163516.16,no,no,45-54,1-2,no,Good
15733234,777,France,Female,58,4,0.0,1,yes,yes,62449.07,yes,yes,55-64,3-5,no,Very Good
15721582,644,Germany,Female,40,4,77270.08,2,yes,yes,115800.1,yes,no,35-44,3-5,no,Fair
15628219,665,Germany,Female,37,3,111911.63,1,yes,yes,110359.68,yes,no,35-44,3-5,no,Fair
15571302,529,Germany,Male,72,5,94216.05,1,yes,yes,78695.68,no,no,65+,3-5,no,Poor
15637178,803,Spain,Female,45,7,0.0,2,yes,yes,128378.04,no,yes,35-44,6-10,no,Excellent
15601184,604,Spain,Female,26,3,0.0,2,yes,no,155248.62,no,yes,25-34,3-5,no,Fair
15629511,738,France,Male,49,6,106770.82,1,yes,no,123499.27,no,no,45-54,6-10,yes,Good
15570629,655,Germany,Female,72,5,138089.97,2,yes,yes,99920.41,no,no,65+,3-5,no,Fair
15665766,698,Germany,Male,39,9,133191.19,2,no,yes,53289.49,no,no,35-44,6-10,no,Good
15693732,775,France,Female,66,9,0.0,2,yes,yes,67622.34,no,yes,65+,6-10,no,Very Good
15765982,735,France,Male,41,7,74135.85,1,yes,yes,11783.1,yes,no,35-44,6-10,no,Good
15582016,766,Spain,Male,41,6,99208.46,2,yes,no,62402.38,no,no,35-44,6-10,no,Very Good
15798024,537,Germany,Male,84,8,92242.34,1,yes,yes,186235.98,no,no,65+,6-10,no,Poor
15588622,599,Germany,Male,25,7,108380.72,1,yes,yes,79005.95,no,no,<25,6-10,no,Fair
15724863,420,Spain,Female,55,4,91893.32,1,yes,no,144870.28,yes,no,45-54,3-5,yes,Poor
15618213,674,France,Female,32,7,85757.93,1,yes,yes,95481.0,no,no,25-34,6-10,no,Good
15780411,570,France,Female,46,3,0.0,2,no,no,820.46,no,yes,45-54,3-5,no,Poor
15725429,623,Germany,Male,33,8,96759.42,1,yes,yes,174777.98,no,no,25-34,6-10,no,Fair
15600626,710,France,Male,30,6,0.0,2,yes,yes,8991.17,no,yes,25-34,6-10,no,Good
15668460,466,France,Male,29,6,0.0,2,yes,yes,2797.27,no,yes,25-34,6-10,no,Poor
15576263,759,France,Female,22,5,0.0,1,yes,no,22303.17,no,yes,<25,3-5,yes,Very Good
15720354,581,France,Male,71,4,0.0,2,yes,yes,197562.08,no,yes,65+,3-5,no,Fair
15691624,820,France,Male,33,2,132150.26,2,yes,no,23067.97,no,no,25-34,1-2,no,Excellent
15793196,759,France,Male,41,9,0.0,2,no,yes,190294.12,no,yes,35-44,6-10,no,Very Good
15633352,628,France,Female,31,6,175443.75,1,yes,no,113167.17,yes,no,25-34,6-10,yes,Fair
15750874,676,France,Male,31,3,78990.15,1,yes,yes,124777.14,no,no,25-34,3-5,no,Good
15588923,591,France,Female,33,4,113743.37,1,yes,no,124625.08,no,no,25-34,3-5,yes,Fair
15715745,690,France,Female,26,5,157624.84,1,yes,yes,49599.27,no,no,25-34,3-5,no,Good
15611800,624,France,Female,62,7,125163.62,2,yes,yes,151411.5,no,no,55-64,6-10,no,Fair
15576928,573,France,Female,23,2,0.0,1,yes,no,122964.18,no,yes,<25,1-2,yes,Poor
15793693,694,France,Male,60,9,0.0,1,yes,yes,57088.97,no,yes,55-64,6-10,no,Good
15581252,632,Spain,Female,29,7,80922.75,1,yes,no,7820.78,no,no,25-34,6-10,yes,Fair
15797760,632,France,Male,40,3,193354.86,2,yes,no,149188.41,no,no,35-44,3-5,no,Fair
15790564,832,Germany,Female,40,9,107648.94,2,yes,yes,134638.97,no,no,35-44,6-10,no,Excellent
15593736,598,Germany,Female,46,7,131769.04,1,no,no,184980.23,yes,no,45-54,6-10,yes,Fair
15595937,430,Germany,Male,36,1,138992.48,2,no,no,122373.42,no,no,35-44,1-2,no,Poor
15815628,711,France,Female,37,8,113899.92,1,no,no,80215.2,no,no,35-44,6-10,yes,Good
15782802,582,Germany,Male,26,6,114450.32,1,yes,yes,14081.64,no,no,25-34,6-10,no,Fair
15627412,605,France,Male,39,3,0.0,2,yes,no,199390.45,no,yes,35-44,3-5,no,Fair
15734609,657,France,Female,37,2,0.0,2,yes,yes,7667.48,no,yes,35-44,1-2,no,Fair
15710689,578,Spain,Male,40,6,63609.92,1,no,no,74965.61,yes,no,35-44,6-10,yes,Poor
15565806,532,France,Male,38,9,0.0,2,no,no,30583.95,no,yes,35-44,6-10,no,Poor
15815530,612,France,Female,42,10,75497.51,1,no,no,149682.78,no,no,35-44,6-10,yes,Fair
15632272,792,France,Female,42,2,0.0,2,yes,no,92664.09,no,yes,35-44,1-2,no,Very Good
15684103,674,France,Female,26,10,0.0,2,yes,yes,138423.1,no,yes,25-34,6-10,no,Good
15654519,680,France,Male,31,1,0.0,2,yes,yes,3148.2,no,yes,25-34,1-2,no,Good
15767722,593,France,Female,39,0,117704.73,1,yes,no,197933.5,no,no,35-44,0,yes,Fair
15654346,679,Germany,Male,35,1,130463.55,2,yes,yes,37341.17,no,no,25-34,1-2,no,Good
15660147,493,Spain,Male,32,8,46161.18,1,yes,yes,79577.4,no,no,25-34,6-10,no,Poor
15814998,688,Spain,Male,42,5,0.0,2,no,no,197602.29,no,yes,35-44,3-5,no,Good
15802207,769,Germany,Male,43,4,110182.54,2,yes,yes,87537.32,no,no,35-44,3-5,no,Very Good
15658668,581,Spain,Male,49,10,0.0,2,no,no,41623.59,no,yes,45-54,6-10,no,Fair
15715079,465,France,Male,41,9,117221.15,1,yes,no,168280.95,no,no,35-44,6-10,yes,Poor
15570360,641,France,Female,35,4,0.0,2,no,no,125986.18,no,yes,25-34,3-5,no,Fair
15674678,731,Germany,Female,43,9,79120.27,1,no,no,548.52,yes,no,35-44,6-10,yes,Good
15780925,625,France,Male,37,1,177069.24,2,yes,yes,96088.54,no,no,35-44,1-2,no,Fair
15688193,468,France,Male,36,3,61636.97,1,no,no,107787.42,no,no,35-44,3-5,yes,Poor
15778219,790,France,Male,26,5,0.0,1,yes,no,20510.79,no,yes,25-34,3-5,yes,Very Good
15696514,587,Germany,Female,37,6,104414.03,1,yes,no,192026.02,no,no,35-44,6-10,yes,Fair
15712303,692,France,Male,66,4,159732.02,1,yes,yes,118188.15,no,no,65+,3-5,no,Good
15719090,676,Germany,Female,34,4,89437.03,1,yes,yes,189540.95,no,no,25-34,3-5,no,Good
15735632,571,France,Male,41,8,0.0,1,yes,yes,63736.17,no,yes,35-44,6-10,no,Poor
15619436,700,France,Female,32,3,0.0,1,no,no,95740.37,no,yes,25-34,3-5,yes,Good
15722404,445,France,Female,30,3,0.0,2,yes,yes,127939.19,no,yes,25-34,3-5,no,Poor
15662063,746,France,Male,36,7,142400.77,1,yes,yes,193438.69,no,no,35-44,6-10,no,Very Good
15745605,722,France,Female,47,2,88011.4,1,yes,yes,90655.94,yes,no,45-54,1-2,no,Good
15636658,596,France,Male,36,2,0.0,2,yes,yes,12067.39,no,yes,35-44,1-2,no,Fair
15784130,850,Germany,Female,30,8,154870.28,1,yes,yes,54191.38,no,no,25-34,6-10,no,Excellent
15606755,597,Spain,Female,46,4,0.0,2,yes,no,58667.16,yes,yes,45-54,3-5,no,Fair
15801699,436,Spain,Male,43,5,0.0,2,yes,yes,35687.43,no,yes,35-44,3-5,no,Poor
15784097,660,Germany,Male,28,1,118402.25,2,yes,no,14288.93,no,no,25-34,1-2,no,Fair
15764654,649,France,Male,37,9,87374.88,2,yes,yes,247.36,no,no,35-44,6-10,no,Fair
15612092,646,Germany,Male,32,8,105397.8,1,yes,no,78111.84,yes,no,25-34,6-10,yes,Fair
15610903,560,Spain,Female,31,5,125341.69,1,yes,no,79547.39,no,no,25-34,3-5,yes,Poor
15705777,710,Germany,Male,49,10,129164.88,1,yes,yes,193266.72,no,no,45-54,6-10,no,Good
15661936,513,France,Male,40,3,141004.46,1,yes,no,105028.46,no,no,35-44,3-5,yes,Poor
15700864,607,France,Female,21,0,0.0,2,yes,no,116106.52,no,yes,<25,0,no,Fair
15722965,757,France,Male,57,3,89079.41,1,yes,yes,53179.21,yes,no,55-64,3-5,no,Very Good
15737521,619,Germany,Male,40,9,103604.31,2,no,no,140947.05,no,no,35-44,6-10,no,Fair
15814465,612,France,Male,24,1,182705.05,1,yes,yes,171837.06,no,no,<25,1-2,no,Fair
15580988,842,France,Male,29,8,0.0,2,yes,yes,123437.05,no,yes,25-34,6-10,no,Excellent
15789974,713,France,Male,33,6,94598.48,1,no,no,197519.66,yes,no,25-34,6-10,yes,Good
15713370,657,Spain,Male,36,8,188241.05,2,no,no,183058.51,yes,no,35-44,6-10,no,Fair
15748673,770,France,Female,37,9,0.0,2,no,no,22710.72,no,yes,35-44,6-10,no,Very Good
15754919,773,France,Female,40,10,0.0,2,no,yes,69303.15,no,yes,35-44,6-10,no,Very Good
15641662,470,Germany,Male,39,5,117469.91,2,no,no,63705.9,no,no,35-44,3-5,no,Poor
15813422,781,Spain,Male,35,4,80790.74,1,yes,no,116429.51,no,no,25-34,3-5,yes,Very Good
15713596,428,France,Female,62,1,107735.93,1,no,yes,58381.77,no,no,55-64,1-2,no,Poor
15791216,600,Germany,Male,43,8,133379.41,1,yes,no,177378.66,yes,no,35-44,6-10,yes,Fair
15689031,697,Spain,Female,37,7,168066.87,1,yes,no,35450.53,no,no,35-44,6-10,yes,Good
15763704,692,Germany,Female,43,2,69014.49,2,no,no,164621.43,no,no,35-44,1-2,no,Good
15631339,791,France,Male,28,4,0.0,1,yes,no,174435.48,no,yes,25-34,3-5,yes,Very Good
15771509,538,Germany,Female,42,1,98548.62,2,no,yes,94047.75,no,no,35-44,1-2,no,Poor
15769586,820,France,Female,49,1,0.0,2,yes,yes,119087.25,no,yes,45-54,1-2,no,Excellent
15656096,679,Spain,Female,26,3,76554.06,1,yes,yes,184800.27,no,no,25-34,3-5,no,Good
15585280,649,France,Female,36,2,0.0,2,no,yes,75035.48,no,yes,35-44,1-2,no,Fair
15743582,632,France,Female,27,3,107375.82,1,yes,yes,62703.38,no,no,25-34,3-5,no,Fair
15761692,594,France,Male,40,9,122417.17,2,no,yes,190882.69,no,no,35-44,6-10,no,Fair
15627840,682,France,Female,42,0,0.0,1,no,yes,91981.85,yes,yes,35-44,0,no,Good
15778861,720,Spain,Male,33,6,97188.62,1,no,no,91881.29,no,no,25-34,6-10,yes,Good
15770554,769,France,Male,31,4,61297.05,2,yes,yes,7118.02,no,no,25-34,3-5,no,Very Good
15806956,746,Spain,Male,30,1,112666.67,1,no,no,11710.4,yes,no,25-34,1-2,yes,Very Good
15701908,623,Spain,Female,40,7,0.0,1,yes,yes,25904.12,no,yes,35-44,6-10,no,Fair
15736990,537,France,Male,28,3,157842.07,1,yes,no,86911.49,no,no,25-34,3-5,yes,Poor
15743714,468,France,Male,46,7,91443.75,1,yes,no,10958.18,no,no,45-54,6-10,yes,Poor
15807993,588,Germany,Female,30,0,110148.49,1,yes,no,5790.9,yes,no,25-34,0,yes,Fair
15644686,729,Spain,Female,34,9,53299.96,2,yes,yes,42855.97,no,no,25-34,6-10,no,Good
15677377,543,Spain,Male,37,3,0.0,2,yes,yes,78915.68,no,yes,35-44,3-5,no,Poor
15626412,499,Spain,Male,39,6,0.0,2,yes,yes,81409.0,no,yes,35-44,6-10,no,Poor
15643679,784,Germany,Male,28,2,70233.74,2,yes,yes,179252.73,no,no,25-34,1-2,no,Very Good
15728456,604,France,Male,33,3,0.0,1,yes,no,42171.13,yes,yes,25-34,3-5,yes,Fair
15630661,614,Spain,Female,25,10,75212.28,1,yes,no,58965.04,no,no,<25,6-10,yes,Fair
15734044,671,France,Female,31,7,41299.03,1,no,yes,102681.32,no,no,25-34,6-10,no,Good
15705001,587,Spain,Female,35,3,83286.56,1,yes,no,125553.52,no,no,25-34,3-5,yes,Fair
15809817,593,Spain,Male,43,10,0.0,2,no,no,53478.02,no,yes,35-44,6-10,no,Fair
15809137,453,France,Male,29,6,0.0,1,no,no,198376.02,yes,yes,25-34,6-10,yes,Poor
15751593,570,Germany,Male,35,6,85668.59,1,yes,no,105525.36,no,no,25-34,6-10,yes,Poor
15626491,655,France,Female,45,7,57327.04,1,no,yes,47349.0,no,no,35-44,6-10,no,Fair
15765461,632,Spain,Male,47,3,0.0,2,yes,no,178822.32,no,yes,45-54,3-5,no,Fair
15568120,681,France,Female,37,7,69609.85,1,yes,yes,72127.83,no,no,35-44,6-10,no,Good
15787161,591,Germany,Male,46,4,129269.27,1,yes,no,163504.33,no,no,45-54,3-5,yes,Fair
15812324,779,France,Male,27,1,0.0,2,yes,yes,190623.02,no,yes,25-34,1-2,no,Very Good
15588944,456,France,Female,63,1,165350.61,2,no,no,140758.07,yes,no,55-64,1-2,no,Poor
15694253,686,France,Female,41,7,152105.57,2,no,yes,132374.41,no,no,35-44,6-10,no,Good
15759566,617,France,Male,74,10,0.0,2,yes,yes,53949.98,no,yes,65+,6-10,no,Fair
15675675,850,France,Female,32,5,106290.64,1,yes,no,121982.73,no,no,25-34,3-5,yes,Excellent
15802060,646,Germany,Female,30,10,100548.67,2,no,no,136983.77,no,no,25-34,6-10,no,Fair
15660505,735,Germany,Male,46,2,106344.95,1,yes,no,114371.33,yes,no,45-54,1-2,yes,Good
15782630,543,France,Male,35,5,137482.19,1,no,no,62389.35,no,no,25-34,3-5,yes,Poor
15700710,490,France,Female,37,3,116465.53,1,no,yes,24435.77,no,no,35-44,3-5,no,Poor
15742834,640,France,Male,45,1,0.0,1,yes,yes,10908.33,no,yes,35-44,1-2,no,Fair
15806511,445,Spain,Male,45,10,0.0,2,no,yes,90977.48,no,yes,35-44,6-10,no,Poor
15608166,761,France,Male,36,9,127637.92,1,yes,yes,81062.93,no,no,35-44,6-10,no,Very Good
15614230,426,France,Female,34,3,0.0,2,yes,yes,61230.83,no,yes,25-34,3-5,no,Poor
15729958,777,France,Male,37,1,0.0,1,yes,yes,126837.72,no,yes,35-44,1-2,no,Very Good
15800814,534,France,Male,35,2,81951.74,2,yes,no,115668.53,no,no,25-34,1-2,no,Poor
15674727,777,France,Female,42,5,147531.82,1,yes,yes,38819.45,no,no,35-44,3-5,no,Very Good
15657779,806,Spain,Male,18,3,0.0,2,yes,yes,86994.54,no,yes,<25,3-5,no,Excellent
15801395,790,France,Female,33,10,135120.72,1,no,no,195204.99,no,no,25-34,6-10,yes,Very Good
15757911,643,Spain,Female,32,2,0.0,1,no,no,131301.74,no,yes,25-34,1-2,yes,Fair
15665340,584,Spain,Female,37,8,0.0,2,no,yes,100835.19,no,yes,35-44,6-10,no,Fair
15787151,638,France,Female,34,7,0.0,2,yes,yes,198969.78,no,yes,25-34,6-10,no,Fair
15757821,771,Spain,Male,18,1,0.0,2,no,no,41542.95,no,yes,<25,1-2,no,Very Good
15600688,600,France,Female,39,5,0.0,2,no,no,118272.07,no,yes,35-44,3-5,no,Fair
15594878,661,Spain,Female,41,5,28082.95,1,yes,no,69586.27,yes,no,35-44,3-5,yes,Fair
15569248,554,France,Female,43,10,0.0,2,yes,no,149629.13,yes,yes,35-44,6-10,no,Poor
15812706,627,Spain,Male,49,4,111087.5,1,no,yes,146680.25,no,no,45-54,3-5,no,Fair
15645045,659,France,Female,38,9,0.0,2,yes,yes,132809.18,no,yes,35-44,6-10,no,Fair
15766746,835,France,Male,35,6,127120.07,1,yes,no,28707.69,no,no,25-34,6-10,yes,Excellent
15700383,763,France,Female,35,7,115651.6,2,yes,yes,104706.29,no,no,25-34,6-10,no,Very Good
15632551,625,Germany,Male,31,4,77743.01,2,yes,no,75335.68,no,no,25-34,3-5,no,Fair
15795129,799,France,Female,30,9,0.0,2,yes,no,136827.96,no,yes,25-34,6-10,no,Very Good
15650545,849,France,Male,69,7,71996.09,1,yes,yes,139065.94,no,no,65+,6-10,no,Excellent
15612769,692,France,Male,28,5,61581.97,1,yes,yes,70179.91,no,no,25-34,3-5,no,Good
15710853,623,France,Female,24,5,0.0,2,yes,no,116160.04,no,yes,<25,3-5,no,Fair
15623712,453,Spain,Female,42,5,0.0,3,yes,no,83008.49,yes,yes,35-44,3-5,no,Poor
15653251,408,France,Female,84,8,87873.39,1,no,no,188484.52,yes,no,65+,6-10,yes,Poor
15755077,778,Germany,Female,37,0,105617.73,2,yes,yes,133699.82,yes,no,35-44,0,no,Very Good
15808557,695,France,Female,42,5,0.0,1,no,yes,72172.13,yes,yes,35-44,3-5,no,Good
15614687,677,Germany,Female,44,4,148770.61,2,yes,yes,191057.76,no,no,35-44,3-5,no,Good
15626882,662,Spain,Male,37,5,94901.09,1,yes,yes,48233.75,no,no,35-44,3-5,no,Fair
15748034,534,France,Male,29,7,174851.9,1,yes,yes,79178.31,no,no,25-34,6-10,no,Poor
15632324,602,France,Male,59,7,0.0,2,yes,yes,162347.05,no,yes,55-64,6-10,no,Fair
15761023,554,Germany,Female,43,2,120847.11,1,yes,no,7611.61,yes,no,35-44,1-2,yes,Poor
15761453,667,France,Male,42,6,0.0,1,yes,no,88890.05,no,yes,35-44,6-10,yes,Fair
15646726,672,France,Male,43,5,0.0,1,no,no,63833.09,no,yes,35-44,3-5,yes,Good
15637169,838,Spain,Female,67,4,103267.8,1,yes,yes,78310.04,no,no,65+,3-5,no,Excellent
15636024,692,Spain,Female,34,4,109699.08,1,yes,yes,37898.91,no,no,25-34,3-5,no,Good
15801218,675,France,Male,49,8,135133.39,1,no,yes,179521.24,yes,no,45-54,6-10,no,Good
15642655,731,Spain,Male,33,1,0.0,1,yes,no,130726.96,no,yes,25-34,1-2,yes,Good
15690130,468,France,Female,32,8,137649.47,1,no,no,198714.29,no,no,25-34,6-10,yes,Poor
15653753,542,Spain,Male,43,6,113567.94,1,yes,no,89543.25,no,no,35-44,6-10,yes,Poor
15641359,662,Spain,Female,35,6,0.0,2,no,no,2423.9,yes,yes,25-34,6-10,no,Fair
15776827,770,Germany,Male,37,5,141547.26,2,no,yes,180326.83,no,no,35-44,3-5,no,Very Good
15647725,675,France,Female,61,5,62055.17,3,yes,no,166305.16,yes,no,55-64,3-5,no,Good
15648455,647,Germany,Male,51,4,131156.76,1,yes,no,29883.63,no,no,45-54,3-5,yes,Fair
15580629,604,France,Male,31,6,134837.58,1,yes,no,192029.19,no,no,25-34,6-10,yes,Fair
15730161,833,France,Female,39,3,0.0,2,yes,no,1710.89,no,yes,35-44,3-5,no,Excellent
15626612,741,Spain,Male,40,4,104784.23,1,yes,no,135163.76,yes,no,35-44,3-5,yes,Very Good
15662865,658,Spain,Male,36,1,0.0,2,no,yes,84927.42,no,yes,35-44,1-2,no,Fair
15629094,528,France,Female,36,1,156948.41,1,yes,yes,149912.28,yes,no,35-44,1-2,no,Poor
15651823,590,France,Female,60,6,147751.75,1,yes,no,88206.04,yes,no,55-64,6-10,yes,Fair
15594827,675,France,Male,34,1,124619.33,2,no,yes,163667.56,no,no,25-34,1-2,no,Good
15786392,765,France,Male,41,4,124182.21,1,no,no,100153.43,no,no,35-44,3-5,yes,Very Good
15727353,650,France,Female,64,7,142028.36,1,yes,no,32275.09,yes,no,55-64,6-10,yes,Fair
15733777,817,France,Male,44,8,0.0,1,no,no,65501.91,yes,yes,35-44,6-10,yes,Excellent
15614302,699,Germany,Female,31,10,125837.86,2,yes,no,189392.66,no,no,25-34,6-10,no,Good
15723263,495,Germany,Female,34,9,117160.32,1,yes,yes,116069.24,yes,no,25-34,6-10,no,Poor
15687270,491,Spain,Female,61,8,0.0,2,no,yes,139861.53,no,yes,55-64,6-10,no,Poor
15803121,847,France,Male,51,5,97565.74,1,no,no,144184.06,yes,no,45-54,3-5,yes,Excellent
15598700,676,Spain,Female,30,5,0.0,2,no,yes,157888.5,no,yes,25-34,3-5,no,Good
15741875,746,Spain,Female,25,3,104833.79,1,no,no,71911.3,no,no,<25,3-5,yes,Very Good
15631709,470,Spain,Female,31,2,101675.22,2,yes,no,45033.75,no,no,25-34,1-2,no,Poor
15672970,714,Spain,Male,20,3,0.0,2,no,yes,150465.93,no,yes,<25,3-5,no,Good
15761670,695,France,Female,50,8,0.0,1,yes,no,126381.6,yes,yes,45-54,6-10,yes,Good
15706005,674,France,Male,46,2,174701.05,1,yes,no,90189.72,yes,no,45-54,1-2,yes,Good
15790336,664,Germany,Male,36,6,71142.77,2,yes,no,122433.09,no,no,35-44,6-10,no,Fair
15754267,697,Germany,Male,31,3,108805.42,2,no,yes,123825.83,no,no,25-34,3-5,no,Good
15791988,670,France,Male,68,4,0.0,2,yes,yes,11426.7,no,yes,65+,3-5,no,Fair
15683375,541,France,Female,32,4,0.0,1,yes,yes,114951.42,no,yes,25-34,3-5,no,Poor
15625151,640,France,Female,66,9,116037.76,1,no,yes,184636.05,no,no,65+,6-10,no,Fair
15635285,647,France,Male,28,8,0.0,2,yes,yes,91055.27,no,yes,25-34,6-10,no,Fair
15574296,757,France,Male,23,2,80673.96,2,yes,no,93991.65,no,no,<25,1-2,no,Very Good
15711618,704,Germany,Female,39,1,124640.51,1,yes,no,116511.12,yes,no,35-44,1-2,yes,Good
15670943,778,Germany,Male,31,9,182275.23,2,yes,no,190631.23,no,no,25-34,6-10,no,Very Good
15634359,639,Germany,Female,41,5,98635.77,1,yes,no,199970.74,no,no,35-44,3-5,yes,Fair
15586629,637,France,Male,33,5,0.0,2,yes,no,139947.17,no,yes,25-34,3-5,no,Fair
15588461,686,France,Male,35,4,0.0,1,yes,no,8816.37,no,yes,25-34,3-5,yes,Good
15773221,577,Spain,Male,43,8,79757.21,1,yes,no,135650.72,yes,no,35-44,6-10,yes,Poor
15664227,506,Germany,Male,28,8,53053.76,1,no,yes,24577.34,no,no,25-34,6-10,no,Poor
15741745,757,France,Male,28,7,120911.75,2,yes,yes,131249.46,no,no,25-34,6-10,no,Very Good
15652626,826,France,Male,55,4,115285.85,1,yes,no,140126.17,no,no,45-54,3-5,yes,Excellent
15599410,721,France,Male,41,2,0.0,2,yes,no,168219.75,no,yes,35-44,1-2,no,Good
15571958,489,Spain,Male,40,3,221532.8,1,yes,no,171867.08,no,no,35-44,3-5,yes,Poor
15785406,446,France,Female,51,4,105056.13,1,no,no,70613.52,no,no,45-54,3-5,yes,Poor
15687884,677,France,Male,37,3,88363.03,1,no,yes,117946.3,no,no,35-44,3-5,no,Good
15621685,769,France,Male,29,2,123757.52,2,yes,no,84872.66,no,no,25-34,1-2,no,Very Good
15628886,677,Spain,Male,56,5,123959.97,1,yes,yes,60590.72,yes,no,55-64,3-5,no,Good
15699325,555,Germany,Female,62,10,114822.64,1,no,yes,8444.5,no,no,55-64,6-10,no,Poor
15578369,652,Germany,Female,37,9,145219.3,1,yes,no,159132.83,no,no,35-44,6-10,yes,Fair
15654156,722,Germany,Female,32,5,106807.64,1,yes,yes,76998.69,no,no,25-34,3-5,no,Good
15707199,643,France,Male,36,0,148159.71,1,no,no,55835.66,no,no,35-44,0,yes,Fair
15671630,796,Germany,Female,40,1,99745.95,1,yes,no,177524.19,no,no,35-44,1-2,yes,Very Good
15632079,720,Germany,Female,37,8,156282.79,1,yes,no,45985.52,no,no,35-44,6-10,yes,Good
15767921,613,France,Male,41,7,0.0,2,yes,no,60297.72,no,yes,35-44,6-10,no,Fair
15573599,506,France,Female,57,6,0.0,2,no,yes,194421.12,yes,yes,55-64,6-10,no,Poor
15747208,608,France,Male,50,6,0.0,1,yes,no,93568.77,yes,yes,45-54,6-10,yes,Fair
15582762,667,Spain,Male,77,2,0.0,1,yes,yes,34702.92,no,yes,65+,1-2,no,Fair
15772528,750,France,Female,47,7,121376.15,2,yes,no,54473.6,yes,no,45-54,6-10,no,Very Good
15755798,610,France,Male,33,4,111582.11,1,no,no,113943.17,no,no,25-34,3-5,yes,Fair
